Driver,LapNumber,Compound,Stint,TyreLife,Position,LapTime (s),Race,Year,LapTime_Delta,Cumulative_Degradation,PitStop,PitNextLap,RaceProgress,Normalized_TyreLife,Position_Change
BEA,13,INTERMEDIATE,4,9.0,17,94.25,Australian Grand Prix,2025,-0.7519999999999953,-31.16200000000001,0,0,0.1710526315789473,0.2571428571428571,0.0
BEA,14,INTERMEDIATE,4,10.0,17,93.732,Australian Grand Prix,2025,-0.5180000000000007,-31.680000000000007,0,0,0.1842105263157894,0.2857142857142857,0.0
BEA,15,INTERMEDIATE,4,11.0,17,93.885,Australian Grand Prix,2025,0.1530000000000058,-31.527,0,0,0.1973684210526315,0.3142857142857143,0.0
BEA,16,INTERMEDIATE,4,12.0,17,93.395,Australian Grand Prix,2025,-0.4900000000000091,-32.01700000000001,0,0,0.2105263157894736,0.3428571428571428,0.0
BEA,17,INTERMEDIATE,4,13.0,17,94.527,Australian Grand Prix,2025,1.132000000000005,-30.885000000000005,0,0,0.2236842105263158,0.3714285714285714,0.0
BEA,18,INTERMEDIATE,4,14.0,17,94.527,Australian Grand Prix,2025,0.0,-30.885000000000005,0,0,0.2368421052631578,0.4,0.0
BEA,19,INTERMEDIATE,4,15.0,17,94.065,Australian Grand Prix,2025,-0.4620000000000033,-31.34700000000001,0,0,0.25,0.4285714285714285,0.0
BEA,20,INTERMEDIATE,4,16.0,17,94.094,Australian Grand Prix,2025,0.0289999999999963,-31.31800000000001,0,0,0.2631578947368421,0.4571428571428571,0.0
BEA,21,INTERMEDIATE,4,17.0,17,93.818,Australian Grand Prix,2025,-0.2759999999999962,-31.59400000000001,0,0,0.2763157894736842,0.4857142857142857,0.0
BEA,22,INTERMEDIATE,4,18.0,17,93.59,Australian Grand Prix,2025,-0.2279999999999944,-31.822000000000003,0,0,0.2894736842105263,0.5142857142857142,0.0
BEA,23,INTERMEDIATE,4,19.0,17,93.342,Australian Grand Prix,2025,-0.2480000000000046,-32.07000000000001,0,0,0.3026315789473684,0.5428571428571428,0.0
BEA,24,INTERMEDIATE,4,20.0,17,93.042,Australian Grand Prix,2025,-0.2999999999999971,-32.370000000000005,0,0,0.3157894736842105,0.5714285714285714,0.0
BEA,25,INTERMEDIATE,4,21.0,17,92.613,Australian Grand Prix,2025,-0.429000000000002,-32.79900000000001,0,0,0.3289473684210526,0.6,0.0
BEA,26,INTERMEDIATE,4,22.0,17,92.577,Australian Grand Prix,2025,-0.0360000000000013,-32.83500000000001,0,0,0.3421052631578947,0.6285714285714286,0.0
BEA,27,INTERMEDIATE,4,23.0,17,92.507,Australian Grand Prix,2025,-0.0699999999999931,-32.905,0,0,0.3552631578947368,0.6571428571428571,0.0
BEA,28,INTERMEDIATE,4,24.0,17,94.505,Australian Grand Prix,2025,1.9979999999999905,-30.90700000000001,0,0,0.3684210526315789,0.6857142857142857,0.0
BEA,29,INTERMEDIATE,4,25.0,17,91.267,Australian Grand Prix,2025,-3.2379999999999995,-34.14500000000001,0,0,0.3815789473684211,0.7142857142857143,0.0
BEA,30,INTERMEDIATE,4,26.0,17,91.377,Australian Grand Prix,2025,0.1099999999999994,-34.03500000000001,0,0,0.3947368421052631,0.7428571428571429,0.0
BEA,31,INTERMEDIATE,4,27.0,17,91.257,Australian Grand Prix,2025,-0.1199999999999903,-34.155,0,0,0.4078947368421052,0.7714285714285715,0.0
BEA,32,INTERMEDIATE,4,28.0,17,91.3,Australian Grand Prix,2025,0.0429999999999921,-34.11200000000001,0,0,0.4210526315789473,0.8,0.0
BEA,33,INTERMEDIATE,4,29.0,16,117.148,Australian Grand Prix,2025,25.848,-8.26400000000001,0,0,0.4342105263157895,0.8285714285714286,1.0
BEA,34,INTERMEDIATE,4,30.0,15,120.646,Australian Grand Prix,2025,3.4980000000000047,-4.766000000000005,0,0,0.4473684210526316,0.8571428571428571,1.0
BEA,35,INTERMEDIATE,4,31.0,15,131.067,Australian Grand Prix,2025,10.421000000000006,5.655000000000001,0,0,0.4605263157894737,0.8857142857142857,0.0
BEA,37,INTERMEDIATE,4,33.0,15,138.672,Australian Grand Prix,2025,0.0,5.655000000000001,0,0,0.4868421052631579,0.9428571428571428,0.0
BEA,38,INTERMEDIATE,4,34.0,15,132.858,Australian Grand Prix,2025,-5.813999999999993,-0.1589999999999918,0,0,0.5,0.9714285714285714,0.0
BEA,39,INTERMEDIATE,4,35.0,16,130.476,Australian Grand Prix,2025,-2.382000000000005,-2.540999999999997,0,1,0.5131578947368421,1.0,-1.0
BEA,45,INTERMEDIATE,6,1.0,16,101.777,Australian Grand Prix,2025,0.0,0.0,1,0,0.5921052631578947,0.0769230769230769,-5.0
BEA,46,INTERMEDIATE,6,2.0,15,125.498,Australian Grand Prix,2025,23.721000000000004,23.721000000000004,0,0,0.6052631578947368,0.1538461538461538,1.0
BEA,47,INTERMEDIATE,6,3.0,14,118.594,Australian Grand Prix,2025,-6.904000000000011,16.816999999999993,0,0,0.618421052631579,0.2307692307692307,1.0
BEA,48,INTERMEDIATE,6,4.0,14,144.788,Australian Grand Prix,2025,26.194000000000017,43.01100000000001,0,0,0.631578947368421,0.3076923076923077,0.0
BEA,49,INTERMEDIATE,6,5.0,14,110.488,Australian Grand Prix,2025,-34.30000000000001,8.710999999999999,0,0,0.6447368421052632,0.3846153846153846,0.0
BEA,50,INTERMEDIATE,6,6.0,14,96.187,Australian Grand Prix,2025,-14.301000000000002,-5.590000000000003,0,0,0.6578947368421053,0.4615384615384615,0.0
BEA,51,INTERMEDIATE,6,7.0,14,94.937,Australian Grand Prix,2025,-1.25,-6.840000000000003,0,0,0.6710526315789473,0.5384615384615384,0.0
BEA,52,INTERMEDIATE,6,8.0,14,93.258,Australian Grand Prix,2025,-1.679000000000002,-8.519000000000005,0,0,0.6842105263157895,0.6153846153846154,0.0
BEA,53,INTERMEDIATE,6,9.0,14,91.366,Australian Grand Prix,2025,-1.891999999999996,-10.411,0,0,0.6973684210526315,0.6923076923076923,0.0
BEA,54,INTERMEDIATE,6,10.0,14,90.49,Australian Grand Prix,2025,-0.8760000000000048,-11.287000000000006,0,0,0.7105263157894737,0.7692307692307693,0.0
BEA,55,INTERMEDIATE,6,11.0,14,91.284,Australian Grand Prix,2025,0.7940000000000111,-10.492999999999997,0,0,0.7236842105263158,0.8461538461538461,0.0
BEA,56,INTERMEDIATE,6,12.0,14,90.226,Australian Grand Prix,2025,-1.058000000000007,-11.551000000000002,0,0,0.7368421052631579,0.9230769230769232,0.0
BEA,57,INTERMEDIATE,6,13.0,14,90.553,Australian Grand Prix,2025,0.3269999999999982,-11.224000000000004,0,0,0.75,1.0,0.0
BOR,1,INTERMEDIATE,1,1.0,14,144.063,Australian Grand Prix,2025,30.005999999999982,30.005999999999982,0,0,0.0131578947368421,0.0204081632653061,1.0
BOR,5,INTERMEDIATE,4,5.0,14,138.316,Australian Grand Prix,2025,0.0,0.0,1,0,0.0657894736842105,0.1219512195121951,2.0
BOR,6,INTERMEDIATE,4,6.0,14,140.976,Australian Grand Prix,2025,2.6599999999999966,2.6599999999999966,0,0,0.0789473684210526,0.1463414634146341,0.0
BOR,7,INTERMEDIATE,4,7.0,14,123.467,Australian Grand Prix,2025,-17.509,-14.849000000000004,0,0,0.0921052631578947,0.1707317073170731,0.0
BOR,8,INTERMEDIATE,4,8.0,14,100.265,Australian Grand Prix,2025,-23.202,-38.051,0,0,0.1052631578947368,0.1951219512195122,0.0
BOR,9,INTERMEDIATE,4,9.0,14,96.663,Australian Grand Prix,2025,-3.602000000000004,-41.653000000000006,0,0,0.1184210526315789,0.2195121951219512,0.0
BOR,10,INTERMEDIATE,4,10.0,14,95.625,Australian Grand Prix,2025,-1.0379999999999967,-42.691,0,0,0.131578947368421,0.2439024390243902,0.0
BOR,11,INTERMEDIATE,4,11.0,14,94.655,Australian Grand Prix,2025,-0.9699999999999988,-43.661,0,0,0.1447368421052631,0.2682926829268293,0.0
BOR,12,INTERMEDIATE,4,12.0,14,94.382,Australian Grand Prix,2025,-0.2729999999999961,-43.934,0,0,0.1578947368421052,0.2926829268292683,0.0
BOR,13,INTERMEDIATE,4,13.0,14,94.383,Australian Grand Prix,2025,0.0009999999999905,-43.93300000000001,0,0,0.1710526315789473,0.3170731707317073,0.0
BOR,14,INTERMEDIATE,4,14.0,14,94.102,Australian Grand Prix,2025,-0.2809999999999917,-44.214,0,0,0.1842105263157894,0.3414634146341463,0.0
BOR,15,INTERMEDIATE,4,15.0,14,93.692,Australian Grand Prix,2025,-0.4100000000000108,-44.62400000000001,0,0,0.1973684210526315,0.3658536585365853,0.0
BOR,16,INTERMEDIATE,4,16.0,14,94.111,Australian Grand Prix,2025,0.4190000000000111,-44.205,0,0,0.2105263157894736,0.3902439024390244,0.0
BOR,17,INTERMEDIATE,4,17.0,14,94.756,Australian Grand Prix,2025,0.644999999999996,-43.56,0,0,0.2236842105263158,0.4146341463414634,0.0
BOR,18,INTERMEDIATE,4,18.0,14,93.892,Australian Grand Prix,2025,-0.8640000000000043,-44.42400000000001,0,0,0.2368421052631578,0.4390243902439024,0.0
BOR,19,INTERMEDIATE,4,19.0,14,93.906,Australian Grand Prix,2025,0.01400000000001,-44.41,0,0,0.25,0.4634146341463415,0.0
BOR,20,INTERMEDIATE,4,20.0,14,93.328,Australian Grand Prix,2025,-0.578000000000003,-44.988,0,0,0.2631578947368421,0.4878048780487805,0.0
BOR,21,INTERMEDIATE,4,21.0,14,93.35,Australian Grand Prix,2025,0.0219999999999913,-44.96600000000001,0,0,0.2763157894736842,0.5121951219512195,0.0
BOR,22,INTERMEDIATE,4,22.0,14,92.734,Australian Grand Prix,2025,-0.6159999999999997,-45.58200000000001,0,0,0.2894736842105263,0.5365853658536586,0.0
BOR,23,INTERMEDIATE,4,23.0,14,92.966,Australian Grand Prix,2025,0.2319999999999993,-45.35000000000001,0,0,0.3026315789473684,0.5609756097560976,0.0
BOR,24,INTERMEDIATE,4,24.0,14,92.369,Australian Grand Prix,2025,-0.5969999999999942,-45.947,0,0,0.3157894736842105,0.5853658536585366,0.0
BOR,25,INTERMEDIATE,4,25.0,14,92.235,Australian Grand Prix,2025,-0.1340000000000003,-46.081,0,0,0.3289473684210526,0.6097560975609756,0.0
BOR,26,INTERMEDIATE,4,26.0,14,91.425,Australian Grand Prix,2025,-0.8100000000000023,-46.891000000000005,0,0,0.3421052631578947,0.6341463414634146,0.0
BOR,27,INTERMEDIATE,4,27.0,14,91.406,Australian Grand Prix,2025,-0.0189999999999912,-46.91,0,0,0.3552631578947368,0.6585365853658537,0.0
BOR,28,INTERMEDIATE,4,28.0,14,90.755,Australian Grand Prix,2025,-0.6510000000000105,-47.56100000000001,0,0,0.3684210526315789,0.6829268292682927,0.0
BOR,29,INTERMEDIATE,4,29.0,14,91.329,Australian Grand Prix,2025,0.5739999999999981,-46.98700000000001,0,0,0.3815789473684211,0.7073170731707317,0.0
BOR,30,INTERMEDIATE,4,30.0,14,91.146,Australian Grand Prix,2025,-0.1829999999999927,-47.17,0,0,0.3947368421052631,0.7317073170731707,0.0
BOR,31,INTERMEDIATE,4,31.0,14,90.446,Australian Grand Prix,2025,-0.7000000000000028,-47.870000000000005,0,0,0.4078947368421052,0.7560975609756098,0.0
BOR,32,INTERMEDIATE,4,32.0,14,89.83,Australian Grand Prix,2025,-0.6159999999999997,-48.486,0,0,0.4210526315789473,0.7804878048780488,0.0
BOR,33,INTERMEDIATE,4,33.0,13,130.326,Australian Grand Prix,2025,40.496,-7.990000000000009,0,1,0.4342105263157895,0.8048780487804879,1.0
BOR,34,MEDIUM,5,1.0,13,124.556,Australian Grand Prix,2025,0.0,0.0,1,0,0.4473684210526316,0.05,1.0
BOR,35,MEDIUM,5,2.0,13,132.146,Australian Grand Prix,2025,7.589999999999989,7.589999999999989,0,0,0.4605263157894737,0.1,0.0
BOR,37,MEDIUM,5,4.0,13,140.921,Australian Grand Prix,2025,0.0,7.589999999999989,0,0,0.4868421052631579,0.2,0.0
BOR,38,MEDIUM,5,5.0,13,133.374,Australian Grand Prix,2025,-7.546999999999997,0.0429999999999921,0,0,0.5,0.25,0.0
BOR,39,MEDIUM,5,6.0,13,108.623,Australian Grand Prix,2025,-24.75099999999999,-24.708,0,0,0.5131578947368421,0.3,0.0
BOR,40,MEDIUM,5,7.0,13,92.438,Australian Grand Prix,2025,-16.185000000000002,-40.893,0,0,0.5263157894736842,0.35,0.0
BOR,41,MEDIUM,5,8.0,13,88.125,Australian Grand Prix,2025,-4.313000000000002,-45.206,0,0,0.5394736842105263,0.4,0.0
BOR,42,MEDIUM,5,9.0,13,84.77,Australian Grand Prix,2025,-3.355000000000004,-48.56100000000001,0,0,0.5526315789473685,0.45,0.0
BOR,43,MEDIUM,5,10.0,13,84.192,Australian Grand Prix,2025,-0.578000000000003,-49.13900000000001,0,0,0.5657894736842105,0.5,0.0
BOR,44,MEDIUM,5,11.0,13,112.582,Australian Grand Prix,2025,28.39,-20.74900000000001,0,0,0.5789473684210527,0.55,0.0
BOR,45,INTERMEDIATE,6,1.0,13,96.255,Australian Grand Prix,2025,0.0,0.0,1,0,0.5921052631578947,0.5,1.0
GAS,1,INTERMEDIATE,1,1.0,9,134.132,Australian Grand Prix,2025,17.79100000000001,17.79100000000001,0,0,0.0138888888888888,0.0188679245283018,10.0
GAS,5,INTERMEDIATE,4,5.0,9,141.36,Australian Grand Prix,2025,0.0,0.0,1,0,0.0694444444444444,0.1515151515151515,1.0
GAS,6,INTERMEDIATE,4,6.0,9,139.952,Australian Grand Prix,2025,-1.4080000000000157,-1.4080000000000157,0,0,0.0833333333333333,0.1818181818181818,0.0
GAS,7,INTERMEDIATE,4,7.0,9,126.733,Australian Grand Prix,2025,-13.218999999999994,-14.62700000000001,0,0,0.0972222222222222,0.2121212121212121,0.0
GAS,8,INTERMEDIATE,4,8.0,9,98.441,Australian Grand Prix,2025,-28.292,-42.91900000000001,0,0,0.1111111111111111,0.2424242424242424,0.0
GAS,9,INTERMEDIATE,4,9.0,9,96.062,Australian Grand Prix,2025,-2.379000000000005,-45.298000000000016,0,0,0.125,0.2727272727272727,0.0
GAS,10,INTERMEDIATE,4,10.0,9,95.527,Australian Grand Prix,2025,-0.5349999999999966,-45.83300000000001,0,0,0.1388888888888889,0.303030303030303,0.0
GAS,11,INTERMEDIATE,4,11.0,9,94.702,Australian Grand Prix,2025,-0.8250000000000028,-46.658000000000015,0,0,0.1527777777777778,0.3333333333333333,0.0
GAS,12,INTERMEDIATE,4,12.0,9,94.227,Australian Grand Prix,2025,-0.4749999999999943,-47.13300000000001,0,0,0.1666666666666666,0.3636363636363636,0.0
GAS,13,INTERMEDIATE,4,13.0,9,93.275,Australian Grand Prix,2025,-0.9519999999999982,-48.08500000000001,0,0,0.1805555555555555,0.3939393939393939,0.0
GAS,14,INTERMEDIATE,4,14.0,9,92.859,Australian Grand Prix,2025,-0.416000000000011,-48.50100000000002,0,0,0.1944444444444444,0.4242424242424242,0.0
GAS,15,INTERMEDIATE,4,15.0,9,92.744,Australian Grand Prix,2025,-0.1149999999999948,-48.616000000000014,0,0,0.2083333333333333,0.4545454545454545,0.0
GAS,16,INTERMEDIATE,4,16.0,9,92.445,Australian Grand Prix,2025,-0.2990000000000066,-48.91500000000002,0,0,0.2222222222222222,0.4848484848484848,0.0
GAS,17,INTERMEDIATE,4,17.0,9,92.795,Australian Grand Prix,2025,0.3500000000000085,-48.56500000000001,0,0,0.2361111111111111,0.5151515151515151,0.0
GAS,18,INTERMEDIATE,4,18.0,9,93.124,Australian Grand Prix,2025,0.3289999999999935,-48.23600000000002,0,0,0.25,0.5454545454545454,0.0
GAS,19,INTERMEDIATE,4,19.0,9,92.462,Australian Grand Prix,2025,-0.6619999999999919,-48.89800000000001,0,0,0.2638888888888889,0.5757575757575758,0.0
GAS,20,INTERMEDIATE,4,20.0,9,92.327,Australian Grand Prix,2025,-0.1350000000000051,-49.033000000000015,0,0,0.2777777777777778,0.6060606060606061,0.0
GAS,21,INTERMEDIATE,4,21.0,9,92.323,Australian Grand Prix,2025,-0.0040000000000048,-49.03700000000002,0,0,0.2916666666666667,0.6363636363636364,0.0
GAS,22,INTERMEDIATE,4,22.0,9,92.355,Australian Grand Prix,2025,0.0320000000000106,-49.00500000000001,0,0,0.3055555555555556,0.6666666666666666,0.0
GAS,23,INTERMEDIATE,4,23.0,9,92.438,Australian Grand Prix,2025,0.0829999999999984,-48.92200000000001,0,0,0.3194444444444444,0.696969696969697,0.0
GAS,24,INTERMEDIATE,4,24.0,9,92.035,Australian Grand Prix,2025,-0.4030000000000058,-49.32500000000002,0,0,0.3333333333333333,0.7272727272727273,0.0
GAS,25,INTERMEDIATE,4,25.0,9,91.622,Australian Grand Prix,2025,-0.4129999999999967,-49.738000000000014,0,0,0.3472222222222222,0.7575757575757576,0.0
GAS,26,INTERMEDIATE,4,26.0,9,90.928,Australian Grand Prix,2025,-0.6940000000000026,-50.432000000000016,0,0,0.3611111111111111,0.7878787878787878,0.0
GAS,27,INTERMEDIATE,4,27.0,9,90.635,Australian Grand Prix,2025,-0.2929999999999921,-50.72500000000001,0,0,0.375,0.8181818181818182,0.0
GAS,28,INTERMEDIATE,4,28.0,9,90.382,Australian Grand Prix,2025,-0.2530000000000001,-50.97800000000001,0,0,0.3888888888888889,0.8484848484848485,0.0
GAS,29,INTERMEDIATE,4,29.0,9,90.051,Australian Grand Prix,2025,-0.331000000000003,-51.30900000000001,0,0,0.4027777777777778,0.8787878787878788,0.0
GAS,30,INTERMEDIATE,4,30.0,9,90.124,Australian Grand Prix,2025,0.0729999999999932,-51.23600000000002,0,0,0.4166666666666667,0.9090909090909092,0.0
GAS,31,INTERMEDIATE,4,31.0,9,89.299,Australian Grand Prix,2025,-0.8249999999999886,-52.06100000000001,0,0,0.4305555555555556,0.9393939393939394,0.0
GAS,32,INTERMEDIATE,4,32.0,9,89.383,Australian Grand Prix,2025,0.0839999999999889,-51.97700000000002,0,0,0.4444444444444444,0.9696969696969696,0.0
GAS,33,INTERMEDIATE,4,33.0,9,111.3,Australian Grand Prix,2025,21.917,-30.060000000000016,0,1,0.4583333333333333,1.0,0.0
GAS,34,HARD,5,1.0,9,145.049,Australian Grand Prix,2025,0.0,0.0,1,0,0.4722222222222222,0.0625,6.0
GAS,35,HARD,5,2.0,9,105.531,Australian Grand Prix,2025,-39.518,-39.518,0,0,0.4861111111111111,0.125,0.0
GAS,36,HARD,5,3.0,9,101.62,Australian Grand Prix,2025,-3.911000000000002,-43.429,0,0,0.5,0.1875,0.0
GAS,37,HARD,5,4.0,9,127.218,Australian Grand Prix,2025,25.598,-17.831000000000003,0,0,0.5138888888888888,0.25,0.0
GAS,38,HARD,5,5.0,9,139.376,Australian Grand Prix,2025,12.158,-5.673000000000002,0,0,0.5277777777777778,0.3125,0.0
GAS,39,HARD,5,6.0,9,131.226,Australian Grand Prix,2025,-8.150000000000006,-13.823000000000008,0,0,0.5416666666666666,0.375,0.0
GAS,40,HARD,5,7.0,9,130.476,Australian Grand Prix,2025,-0.75,-14.573000000000008,0,0,0.5555555555555556,0.4375,0.0
GAS,41,HARD,5,8.0,9,126.368,Australian Grand Prix,2025,-4.108000000000004,-18.68100000000001,0,0,0.5694444444444444,0.5,0.0
GAS,42,HARD,5,9.0,9,87.942,Australian Grand Prix,2025,-38.426,-57.10700000000001,0,0,0.5833333333333334,0.5625,0.0
GAS,43,HARD,5,10.0,9,85.02,Australian Grand Prix,2025,-2.921999999999997,-60.02900000000001,0,0,0.5972222222222222,0.625,0.0
GAS,44,HARD,5,11.0,4,88.332,Australian Grand Prix,2025,3.3119999999999976,-56.71700000000001,0,0,0.6111111111111112,0.6875,5.0
GAS,45,HARD,5,12.0,4,92.969,Australian Grand Prix,2025,4.6370000000000005,-52.08000000000001,0,0,0.625,0.75,0.0
GAS,46,HARD,5,13.0,11,116.069,Australian Grand Prix,2025,23.10000000000001,-28.980000000000004,0,0,0.6388888888888888,0.8125,-7.0
GAS,47,INTERMEDIATE,6,1.0,8,126.74,Australian Grand Prix,2025,0.0,0.0,1,0,0.6527777777777778,0.0909090909090909,7.0
GAS,48,INTERMEDIATE,6,2.0,8,121.785,Australian Grand Prix,2025,-4.954999999999998,-4.954999999999998,0,0,0.6666666666666666,0.1818181818181818,0.0
GAS,49,INTERMEDIATE,6,3.0,8,144.669,Australian Grand Prix,2025,22.88400000000001,17.929000000000016,0,0,0.6805555555555556,0.2727272727272727,0.0
GAS,50,INTERMEDIATE,6,4.0,8,137.754,Australian Grand Prix,2025,-6.9150000000000205,11.013999999999996,0,0,0.6944444444444444,0.3636363636363636,0.0
GAS,51,INTERMEDIATE,6,5.0,8,131.745,Australian Grand Prix,2025,-6.008999999999986,5.00500000000001,0,0,0.7083333333333334,0.4545454545454545,0.0
GAS,52,INTERMEDIATE,6,6.0,8,96.326,Australian Grand Prix,2025,-35.41900000000001,-30.414,0,0,0.7222222222222222,0.5454545454545454,0.0
GAS,53,INTERMEDIATE,6,7.0,8,92.297,Australian Grand Prix,2025,-4.028999999999996,-34.443,0,0,0.7361111111111112,0.6363636363636364,0.0
GAS,54,INTERMEDIATE,6,8.0,10,94.967,Australian Grand Prix,2025,2.6700000000000017,-31.773,0,0,0.75,0.7272727272727273,-2.0
GAS,55,INTERMEDIATE,6,9.0,11,92.316,Australian Grand Prix,2025,-2.650999999999996,-34.42399999999999,0,0,0.7638888888888888,0.8181818181818182,-1.0
GAS,56,INTERMEDIATE,6,10.0,11,90.866,Australian Grand Prix,2025,-1.4500000000000028,-35.873999999999995,0,0,0.7777777777777778,0.9090909090909092,0.0
GAS,57,INTERMEDIATE,6,11.0,11,91.312,Australian Grand Prix,2025,0.4459999999999979,-35.428,0,0,0.7916666666666666,1.0,0.0
HAM,1,INTERMEDIATE,1,1.0,8,132.883,Australian Grand Prix,2025,24.28000000000001,24.28000000000001,0,0,0.0128205128205128,0.0238095238095238,-1.0
HAM,5,INTERMEDIATE,4,5.0,8,141.772,Australian Grand Prix,2025,0.0,0.0,1,0,0.0641025641025641,0.1515151515151515,-3.0
HAM,6,INTERMEDIATE,4,6.0,8,140.418,Australian Grand Prix,2025,-1.353999999999985,-1.353999999999985,0,0,0.0769230769230769,0.1818181818181818,0.0
HAM,7,INTERMEDIATE,4,7.0,8,127.498,Australian Grand Prix,2025,-12.920000000000002,-14.273999999999988,0,0,0.0897435897435897,0.2121212121212121,0.0
HAM,8,INTERMEDIATE,4,8.0,8,98.311,Australian Grand Prix,2025,-29.187,-43.460999999999984,0,0,0.1025641025641025,0.2424242424242424,0.0
HAM,9,INTERMEDIATE,4,9.0,8,96.242,Australian Grand Prix,2025,-2.0690000000000026,-45.52999999999999,0,0,0.1153846153846153,0.2727272727272727,0.0
HAM,10,INTERMEDIATE,4,10.0,8,95.107,Australian Grand Prix,2025,-1.1350000000000051,-46.66499999999999,0,0,0.1282051282051282,0.303030303030303,0.0
HAM,11,INTERMEDIATE,4,11.0,8,94.299,Australian Grand Prix,2025,-0.8079999999999927,-47.47299999999999,0,0,0.141025641025641,0.3333333333333333,0.0
HAM,12,INTERMEDIATE,4,12.0,8,93.255,Australian Grand Prix,2025,-1.0440000000000111,-48.517,0,0,0.1538461538461538,0.3636363636363636,0.0
HAM,13,INTERMEDIATE,4,13.0,8,93.017,Australian Grand Prix,2025,-0.2379999999999995,-48.755,0,0,0.1666666666666666,0.3939393939393939,0.0
HAM,14,INTERMEDIATE,4,14.0,8,92.992,Australian Grand Prix,2025,-0.0249999999999914,-48.77999999999999,0,0,0.1794871794871795,0.4242424242424242,0.0
HAM,15,INTERMEDIATE,4,15.0,8,92.763,Australian Grand Prix,2025,-0.2289999999999992,-49.00899999999999,0,0,0.1923076923076923,0.4545454545454545,0.0
HAM,16,INTERMEDIATE,4,16.0,8,92.749,Australian Grand Prix,2025,-0.01400000000001,-49.023,0,0,0.2051282051282051,0.4848484848484848,0.0
HAM,17,INTERMEDIATE,4,17.0,8,92.83,Australian Grand Prix,2025,0.081000000000003,-48.94199999999999,0,0,0.2179487179487179,0.5151515151515151,0.0
HAM,18,INTERMEDIATE,4,18.0,8,92.877,Australian Grand Prix,2025,0.046999999999997,-48.895,0,0,0.2307692307692307,0.5454545454545454,0.0
HAM,19,INTERMEDIATE,4,19.0,8,92.914,Australian Grand Prix,2025,0.0370000000000061,-48.85799999999999,0,0,0.2435897435897435,0.5757575757575758,0.0
HAM,20,INTERMEDIATE,4,20.0,8,92.341,Australian Grand Prix,2025,-0.5730000000000075,-49.431,0,0,0.2564102564102564,0.6060606060606061,0.0
HAM,21,INTERMEDIATE,4,21.0,8,92.079,Australian Grand Prix,2025,-0.2620000000000004,-49.693,0,0,0.2692307692307692,0.6363636363636364,0.0
HAM,22,INTERMEDIATE,4,22.0,8,92.041,Australian Grand Prix,2025,-0.0379999999999967,-49.731,0,0,0.282051282051282,0.6666666666666666,0.0
HAM,23,INTERMEDIATE,4,23.0,8,91.771,Australian Grand Prix,2025,-0.269999999999996,-50.00099999999999,0,0,0.2948717948717949,0.696969696969697,0.0
HAM,24,INTERMEDIATE,4,24.0,8,91.852,Australian Grand Prix,2025,0.081000000000003,-49.91999999999999,0,0,0.3076923076923077,0.7272727272727273,0.0
HAM,25,INTERMEDIATE,4,25.0,8,90.86,Australian Grand Prix,2025,-0.9920000000000044,-50.91199999999999,0,0,0.3205128205128205,0.7575757575757576,0.0
HAM,26,INTERMEDIATE,4,26.0,8,91.302,Australian Grand Prix,2025,0.4420000000000073,-50.46999999999999,0,0,0.3333333333333333,0.7878787878787878,0.0
HAM,27,INTERMEDIATE,4,27.0,8,90.755,Australian Grand Prix,2025,-0.5470000000000113,-51.017,0,0,0.3461538461538461,0.8181818181818182,0.0
